id_index,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A00000_close_2021Y05M11D14H37m,1,2,2,1,0,2,2,2,7,10,3,12,1,2,7,10,9,0,18
A00000_close_2021Y05M13D11H01m,1,2,1,3,0,2,2,4,1,0,10,0,4,13,5,8,4,5,2
A00000_close_2021Y05M13D14H45m,0,2,2,2,4,5,4,8,2,5,4,12,6,14,15,1,1,17,0
A00000_close_2021Y05M13D18H24m,0,1,2,2,4,5,5,8,2,3,6,9,9,12,6,14,17,1,12
A00000_close_2021Y05M14D14H15m,1,0,1,3,2,4,1,1,8,4,5,2,8,1,11,16,12,7,9
A00000_close_2021Y05M14D18H24m,0,1,0,4,1,6,0,5,4,1,1,6,11,4,1,11,15,15,4
A00000_close_2021Y05M17D14H52m,1,2,1,1,0,2,2,2,1,9,0,0,4,13,9,10,9,10,18
A00000_close_2021Y05M18D14H14m,0,2,2,2,4,5,5,8,2,5,3,12,9,14,15,5,1,17,16
A00000_close_2021Y05M18D18H15m,0,1,0,2,1,1,5,0,5,1,6,1,13,9,15,14,15,18,17
A00000_close_2021Y05M20D14H51m,0,1,2,2,4,5,5,8,2,5,6,1,6,14,15,7,11,17,0
A00000_close_2021Y05M20D19H37m,1,2,1,3,0,2,2,4,6,0,10,0,4,13,5,6,4,5,2
A00000_close_2021Y06M01D18H36m,0,1,0,2,1,1,0,0,5,1,6,6,13,9,6,14,15,1,17
A00000_close_2021Y06M15D18H42m,0,2,2,1,4,5,4,2,7,5,4,5,1,6,9,0,11,16,19
A00000_close_2021Y06M28D17H49m,1,2,2,1,0,2,2,2,7,9,0,5,1,6,9,10,9,10,3
A00000_close_2021Y07M05D18H46m,1,0,1,3,2,4,7,1,6,4,5,11,5,5,2,15,8,6,2
A00000_close_2021Y07M12D19H10m,0,2,2,1,4,5,4,2,7,10,0,5,1,11,3,10,9,4,18
A00000_open_2021Y05M11D14H35m,1,2,1,1,0,2,2,4,1,9,10,0,4,13,9,8,5,10,3
A00000_open_2021Y05M13D11H00m,1,0,1,3,2,4,7,1,6,4,5,11,8,5,5,6,8,6,2
A00000_open_2021Y05M13D14H44m,0,2,2,1,4,5,4,2,7,10,4,5,1,11,3,7,11,4,0
A00000_open_2021Y05M13D18H23m,0,1,2,2,4,5,5,8,2,3,6,1,6,14,15,7,17,17,0
A00000_open_2021Y05M14D14H17m,1,0,1,3,2,4,7,1,8,4,5,2,8,5,2,16,3,7,2
A00000_open_2021Y05M14D18H26m,0,1,0,4,5,6,3,5,4,6,8,4,11,8,8,3,14,3,6
A00000_open_2021Y05M17D14H51m,0,1,0,2,1,1,0,0,5,1,1,6,3,9,1,11,2,15,7
A00000_open_2021Y05M18D14H15m,1,2,1,1,0,2,2,4,1,9,0,0,4,13,9,10,9,10,3
A00000_open_2021Y05M18D18H17m,0,1,2,2,1,1,5,8,2,1,6,1,13,0,12,4,15,18,10
A00000_open_2021Y05M20D14H52m,0,1,2,2,1,1,5,0,5,3,11,9,9,12,6,14,17,1,12
A00000_open_2021Y05M20D19H39m,1,2,1,1,0,2,2,4,1,9,10,0,4,13,9,8,5,10,3
A00000_open_2021Y06M01D18H34m,0,1,0,2,1,1,0,0,5,1,1,6,13,9,1,11,15,13,11
A00000_open_2021Y06M15D18H44m,0,1,2,2,1,1,5,0,5,1,6,1,13,0,15,1,15,18,17
A00000_open_2021Y06M28D17H48m,1,2,1,1,0,2,2,4,1,9,0,0,4,13,9,8,9,10,3
A00000_open_2021Y07M05D18H44m,1,0,1,3,2,4,7,1,6,4,5,11,8,5,5,6,8,6,2
A00000_open_2021Y07M12D19H09m,1,2,2,1,0,2,2,2,7,10,0,5,1,6,9,10,9,10,3
A00001_close_2021Y04M26D14H49m,0,1,0,2,1,1,0,0,5,1,1,6,3,9,6,14,15,15,12
A00001_close_2021Y04M26D18H13m,1,2,2,1,0,2,2,2,7,10,0,5,1,2,9,10,9,9,18
A00001_close_2021Y04M27D14H34m,0,1,0,2,1,1,5,0,5,1,6,6,13,0,15,1,15,18,17
A00001_close_2021Y04M27D18H22m,0,2,2,1,4,5,4,8,2,5,4,12,6,11,3,7,11,4,0
A00001_close_2021Y05M06D19H00m,1,2,1,1,0,2,2,4,1,9,10,0,4,13,5,8,5,5,3
A00001_close_2021Y05M11D14H40m,1,2,2,1,0,2,2,2,7,10,0,5,1,6,9,10,9,10,18
A00001_close_2021Y05M11D18H49m,0,1,2,2,4,5,5,8,2,3,11,9,9,12,6,14,17,1,12
A00001_close_2021Y05M13D18H31m,0,1,2,2,4,5,5,8,2,5,6,1,9,14,15,1,1,17,17
A00001_close_2021Y05M17D14H48m,1,2,1,1,0,2,2,4,1,9,0,5,4,6,9,10,9,10,3
A00001_close_2021Y05M18D14H28m,0,2,2,1,0,2,4,2,7,10,0,5,1,6,9,10,9,4,18
A00001_close_2021Y06M01D18H25m,1,2,1,1,0,2,2,4,1,0,0,0,4,13,9,10,5,10,3
A00001_close_2021Y06M15D18H30m,1,0,1,3,2,4,1,1,8,4,5,2,5,1,11,16,3,7,9
A00001_close_2021Y06M28D17H38m,1,0,1,3,2,4,7,1,6,4,5,11,8,5,5,6,8,6,2
A00001_close_2021Y07M05D18H48m,0,2,2,1,0,2,4,2,7,10,0,5,1,2,9,5,9,4,18
A00001_close_2021Y07M12D18H58m,0,1,0,2,1,1,0,0,5,1,1,6,3,9,1,11,2,15,7
A00001_close_2021Y07M19D18H03m,1,0,1,3,2,4,7,1,8,4,5,2,8,5,11,16,8,7,2
A00001_open_2021Y04M26D14H50m,0,1,0,2,1,1,0,0,5,1,1,6,3,9,1,11,2,15,7
A00001_open_2021Y04M26D18H14m,1,2,1,1,0,2,2,4,1,9,0,0,4,13,9,10,5,10,3
A00001_open_2021Y04M27D14H33m,0,1,2,2,4,5,5,8,2,5,6,1,9,0,15,1,1,18,17
A00001_open_2021Y04M27D18H20m,0,1,0,2,1,1,0,0,5,3,11,9,9,12,6,14,17,1,12
A00001_open_2021Y05M06D19H01m,0,2,2,1,0,2,4,2,7,10,0,5,1,6,9,10,9,4,18
A00001_open_2021Y05M11D14H38m,0,2,2,1,4,5,4,8,2,5,4,12,6,11,3,5,1,4,0
A00001_open_2021Y05M11D18H47m,0,1,0,4,1,6,0,5,4,1,1,6,3,4,1,11,2,15,7
A00001_open_2021Y05M13D18H30m,0,1,2,2,4,5,5,8,2,5,6,1,9,14,15,7,17,17,17
A00001_open_2021Y05M17D14H47m,1,2,1,1,0,2,2,2,7,9,0,5,4,6,9,10,9,10,3
A00001_open_2021Y05M18D14H30m,0,2,2,2,4,5,4,8,2,5,4,1,6,11,3,7,11,17,0
A00001_open_2021Y06M01D18H23m,0,2,2,1,0,2,4,2,7,10,0,5,1,6,9,10,9,4,18
A00001_open_2021Y06M15D18H31m,1,2,1,3,2,4,7,1,6,0,5,0,8,5,5,6,8,5,2
A00001_open_2021Y06M28D17H37m,1,2,1,1,0,2,2,4,1,9,10,0,4,13,5,8,5,5,3
A00001_open_2021Y07M05D18H47m,0,2,2,1,4,5,4,2,7,10,3,12,1,2,0,5,1,4,18
A00001_open_2021Y07M12D18H56m,0,1,0,4,5,6,3,5,4,6,8,4,11,4,8,3,14,3,6
A00001_open_2021Y07M19D18H01m,1,0,1,3,2,4,7,1,6,4,5,11,8,5,2,6,8,6,2
A00002_close_2021Y05M06D19H10m,0,2,2,1,4,5,4,2,7,10,3,12,1,2,3,5,1,4,18
A00002_close_2021Y05M11D14H50m,0,1,0,2,1,1,0,0,5,3,11,9,3,12,6,14,2,1,12
A00002_close_2021Y05M11D18H43m,0,1,0,2,1,1,0,0,5,1,1,6,3,9,1,11,2,15,7
A00002_close_2021Y05M17D14H40m,0,1,0,2,1,1,0,0,5,1,1,6,3,4,1,11,2,15,7
A00002_close_2021Y05M17D18H17m,0,2,2,2,4,5,4,8,2,3,3,12,9,12,0,5,1,1,0
A00002_close_2021Y05M18D18H45m,0,1,2,2,1,1,5,0,5,3,11,9,9,12,6,14,17,1,12
A00002_close_2021Y05M20D14H48m,0,2,2,2,4,5,5,8,2,5,4,1,6,14,3,7,11,17,0
A00002_close_2021Y05M20D19H24m,0,2,2,2,4,5,5,8,2,5,4,12,6,14,3,7,1,17,0
A00002_close_2021Y06M01D18H12m,0,2,2,1,4,5,4,8,2,5,4,12,6,11,3,7,1,4,0
A00002_close_2021Y06M03D18H37m,0,2,2,2,4,5,5,8,2,5,4,1,6,14,3,7,1,17,0
A00002_close_2021Y06M15D18H34m,0,1,0,2,1,1,0,0,5,3,11,9,3,12,6,14,2,1,12
A00002_close_2021Y06M21D18H53m,0,2,2,1,0,2,4,2,7,10,0,5,1,6,9,10,9,4,18
A00002_close_2021Y06M28D17H41m,1,2,2,1,0,2,2,2,7,10,0,5,1,6,9,10,9,10,3
A00002_close_2021Y07M05D18H40m,0,1,2,2,1,1,5,8,2,3,6,1,9,14,15,14,17,17,17
A00002_close_2021Y07M12D19H07m,0,2,2,2,4,5,4,8,2,5,4,12,6,14,3,7,1,17,0
A00002_close_2021Y07M19D18H05m,0,1,2,2,1,1,5,0,5,3,11,9,9,12,6,14,17,1,12
A00002_open_2021Y05M06D19H12m,0,1,0,2,1,1,0,0,5,3,11,9,3,12,6,14,17,1,12
A00002_open_2021Y05M11D14H49m,0,1,0,4,5,6,3,5,4,6,8,4,11,4,8,3,14,3,6
A00002_open_2021Y05M11D18H41m,0,1,0,2,1,1,0,0,5,1,11,6,3,9,6,14,2,15,12
A00002_open_2021Y05M17D14H39m,0,1,0,4,1,6,0,5,4,1,1,6,3,4,1,11,2,15,7
A00002_open_2021Y05M17D18H16m,0,1,0,4,5,6,3,5,4,6,8,4,11,4,8,3,14,3,6
A00002_open_2021Y05M18D18H46m,0,2,2,2,4,5,5,8,2,5,6,12,9,14,15,7,1,17,0
A00002_open_2021Y05M20D14H49m,0,2,2,2,4,5,5,8,2,5,6,1,9,14,15,7,1,17,0
A00002_open_2021Y05M20D19H26m,0,1,2,2,4,5,5,8,2,5,6,1,6,14,15,7,17,17,0
A00002_open_2021Y06M01D18H11m,0,2,2,2,4,5,5,8,2,5,4,1,6,14,3,7,1,17,0
A00002_open_2021Y06M03D18H36m,0,1,2,2,1,1,5,0,5,3,11,9,9,12,6,14,17,1,12
A00002_open_2021Y06M15D18H35m,0,1,0,2,1,1,0,0,5,3,11,9,9,12,6,14,17,1,12
A00002_open_2021Y06M21D18H52m,0,2,2,1,4,5,4,2,7,10,3,12,1,2,0,5,1,4,18
A00002_open_2021Y06M28D17H40m,1,2,2,1,0,2,2,2,7,10,0,5,1,2,0,5,9,10,18
A00002_open_2021Y07M05D18H39m,0,1,2,2,1,1,5,8,2,3,6,1,9,14,15,14,17,17,17
A00002_open_2021Y07M12D19H06m,0,1,2,2,1,1,5,8,2,3,6,1,9,14,15,14,17,1,17
