A00001_open_2021Y04M26D14H50m,1,0,0,1,5,1,3,7,6,8,4,6,3,13,0,3,0,11,2
A00001_open_2021Y04M26D18H14m,1,1,3,0,3,4,7,1,4,4,0,3,2,2,15,10,9,7,0
A00001_open_2021Y04M27D14H33m,0,1,1,4,2,0,0,5,3,2,8,1,7,10,7,15,8,14,5
A00001_open_2021Y04M27D18H20m,0,2,1,3,0,2,4,3,9,7,1,4,8,9,10,6,16,3,14
A00001_open_2021Y05M06D19H01m,1,1,3,0,2,4,1,6,4,4,0,2,2,2,15,9,9,2,6
A00001_open_2021Y05M11D14H38m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,4,6,12
A00001_open_2021Y05M11D18H47m,0,1,1,4,2,0,1,6,9,2,5,10,2,4,7,9,1,14,6
A00001_open_2021Y05M13D18H30m,1,1,3,0,3,4,7,1,1,4,0,3,11,2,15,10,9,7,0
A00001_open_2021Y05M17D14H47m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,7,9,7,0
A00001_open_2021Y05M18D14H30m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00001_open_2021Y06M01D18H23m,1,1,3,4,2,2,1,6,4,4,5,2,2,2,15,10,9,4,6
A00001_open_2021Y06M15D18H31m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00001_open_2021Y06M28D17H37m,1,1,3,0,3,4,7,1,1,4,0,3,11,0,15,12,10,7,19
A00001_open_2021Y07M05D18H47m,1,0,0,1,5,1,3,7,6,8,4,6,4,13,9,8,0,11,2
A00001_open_2021Y07M12D18H56m,1,1,3,0,3,4,7,1,1,1,0,3,11,0,3,12,10,6,19
A00001_open_2021Y07M19D18H01m,0,1,1,3,0,2,4,3,3,7,1,4,8,11,10,6,16,3,14
A00002_close_2021Y05M06D19H10m,1,0,0,1,5,1,3,7,6,10,10,0,4,13,9,8,4,0,12
A00002_close_2021Y05M11D14H50m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,12
A00002_close_2021Y05M11D18H43m,1,1,3,4,2,2,1,6,4,4,5,2,2,4,2,9,1,17,6
A00002_close_2021Y05M17D14H40m,1,1,3,4,2,2,1,6,9,4,5,2,2,0,15,1,9,17,6
A00002_close_2021Y05M17D18H17m,1,0,0,1,5,1,3,7,6,8,4,0,4,13,0,8,0,11,2
A00002_close_2021Y05M18D18H45m,0,1,1,4,2,2,1,6,9,7,5,10,5,4,2,1,1,3,14
A00002_close_2021Y05M20D14H48m,0,1,1,4,2,2,1,6,4,4,5,2,2,4,2,1,1,4,6
A00002_close_2021Y05M20D19H24m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,3,12,10,6,12
A00002_close_2021Y06M01D18H12m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,3,7,4,6,12
A00002_close_2021Y06M03D18H37m,1,1,3,4,2,2,1,6,9,4,5,2,2,0,2,1,1,17,6
A00002_close_2021Y06M15D18H34m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,3,12,10,6,19
A00002_close_2021Y06M21D18H53m,1,1,3,0,3,4,7,1,1,4,0,3,2,2,15,10,9,7,0
A00002_close_2021Y06M28D17H41m,1,0,0,1,5,1,3,7,6,10,4,6,4,13,6,8,0,11,2
A00002_close_2021Y07M05D18H40m,1,1,3,4,2,2,1,6,4,4,5,2,2,2,15,9,9,4,6
A00002_close_2021Y07M12D19H07m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,15,7,9,7,12
A00002_close_2021Y07M19D18H05m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00002_open_2021Y05M06D19H12m,1,1,1,4,2,2,1,6,9,4,5,10,2,4,2,1,1,17,6
A00002_open_2021Y05M11D14H49m,1,0,0,1,5,1,3,7,6,10,10,0,4,13,9,8,4,0,12
A00002_open_2021Y05M11D18H41m,0,2,1,3,0,6,4,3,3,7,1,4,8,11,10,6,16,10,10
A00002_open_2021Y05M17D14H39m,1,0,0,1,5,1,3,7,6,9,4,6,4,13,0,3,0,11,2
A00002_open_2021Y05M17D18H16m,1,1,3,0,3,4,7,1,1,1,0,3,11,0,3,12,10,7,19
A00002_open_2021Y05M18D18H46m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,3,7,10,6,12
A00002_open_2021Y05M20D14H49m,0,1,1,4,2,2,1,6,9,4,5,10,2,4,2,9,1,17,6
A00002_open_2021Y05M20D19H26m,0,2,1,3,0,6,0,3,3,7,1,4,8,11,10,6,16,13,10
A00002_open_2021Y06M01D18H11m,1,1,3,4,2,4,1,6,4,4,0,2,2,0,15,10,9,7,6
A00002_open_2021Y06M03D18H36m,1,1,3,4,2,2,1,6,9,4,5,10,5,0,2,1,1,17,6
A00002_open_2021Y06M15D18H35m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00002_open_2021Y06M21D18H52m,1,0,0,1,5,1,3,7,6,10,10,0,4,13,9,8,4,6,2
A00002_open_2021Y06M28D17H40m,1,0,0,0,5,1,3,7,6,10,10,0,4,13,3,12,10,6,19
A00002_open_2021Y07M05D18H39m,1,1,3,0,3,4,7,6,4,4,0,2,2,2,15,10,9,7,0
A00002_open_2021Y07M12D19H06m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,7,9,7,0
A00002_open_2021Y07M19D18H04m,1,1,3,0,3,4,7,1,4,4,0,3,2,2,15,10,9,7,0
A00003_close_2021Y05M06D10H56m,0,2,1,3,0,6,0,5,3,3,8,1,7,10,8,15,14,13,5
A00003_close_2021Y05M06D19H07m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,4,6,12
A00003_close_2021Y05M11D18H45m,0,2,1,3,0,6,4,3,3,7,1,4,8,11,10,14,16,10,10
A00003_close_2021Y05M13D18H35m,1,1,3,4,2,2,1,6,4,4,5,2,2,2,15,10,9,4,6
A00003_close_2021Y05M17D14H46m,0,1,1,4,2,2,1,3,9,7,1,10,8,4,2,6,1,3,14
A00003_close_2021Y05M17D18H14m,0,1,1,4,2,2,1,3,9,7,5,10,8,4,2,6,1,14,14
A00003_close_2021Y05M18D18H42m,0,2,2,3,0,6,4,8,7,3,11,12,9,14,13,4,5,1,1
A00003_close_2021Y05M20D18H09m,0,2,1,3,0,6,0,3,3,7,1,4,8,11,10,6,16,13,10
A00003_close_2021Y06M01D18H16m,1,0,0,1,5,1,3,7,6,10,4,0,4,13,6,8,0,11,2
A00003_close_2021Y06M03D18H41m,0,1,1,4,2,2,1,6,9,7,5,10,5,4,2,1,1,3,14
A00003_close_2021Y06M15D18H15m,1,1,3,0,3,4,7,1,4,4,0,3,2,2,15,10,9,7,0
A00003_close_2021Y06M21D18H39m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,0,9,7,12
A00003_close_2021Y06M28D17H52m,1,1,3,4,2,2,1,6,4,4,0,2,2,2,15,10,9,7,6
A00003_close_2021Y07M05D18H43m,1,1,3,0,3,4,7,1,1,1,0,3,11,0,3,12,10,17,19
A00003_close_2021Y07M12D18H49m,0,2,1,3,0,6,4,3,3,7,1,4,8,11,10,6,16,3,14
A00003_close_2021Y07M19D18H14m,0,1,1,4,2,2,1,3,9,7,1,10,5,4,2,1,1,3,14
A00003_open_2021Y05M06D10H57m,1,0,0,1,5,1,3,7,6,10,10,6,4,13,9,8,4,0,12
A00003_open_2021Y05M06D19H09m,1,1,3,4,2,0,1,6,4,2,5,10,2,4,7,9,1,4,6
A00003_open_2021Y05M11D18H44m,1,0,0,1,5,1,3,7,6,9,4,6,4,13,12,3,4,11,2
A00003_open_2021Y05M13D18H33m,1,1,3,0,3,4,7,1,1,1,0,3,11,0,3,12,10,7,19
A00003_open_2021Y05M17D14H44m,1,0,0,1,5,1,3,7,6,8,4,6,3,13,0,3,0,11,2
A00003_open_2021Y05M17D18H13m,1,0,0,0,5,1,3,7,6,9,10,6,4,13,9,7,4,0,12
A00003_open_2021Y05M18D18H43m,0,1,1,4,2,2,0,3,3,7,1,2,8,11,2,6,16,4,14
