id_index,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
A00000_close_2021Y05M11D14H37m,0,0,3,0,5,3,0,6,8,7,11,9,13,11,15,13,5,13,19
A00000_close_2021Y05M13D11H01m,0,2,1,3,4,1,2,8,7,3,6,2,3,1,10,0,13,1,18
A00000_close_2021Y05M13D14H45m,1,0,3,2,5,3,1,6,8,10,11,4,4,11,8,3,5,15,9
A00000_close_2021Y05M13D18H24m,0,2,1,3,4,1,4,8,7,3,0,2,11,2,10,11,13,11,18
A00000_close_2021Y05M14D14H15m,1,1,2,4,0,6,5,0,9,1,3,3,5,13,7,2,17,6,13
A00000_close_2021Y05M14D18H24m,1,1,0,2,1,4,3,0,4,10,3,4,6,5,6,15,12,3,13
A00000_close_2021Y05M17D14H52m,0,2,3,3,4,6,2,3,7,1,6,2,3,9,10,2,13,11,8
A00000_close_2021Y05M18D14H14m,0,0,3,0,3,3,0,1,8,9,1,9,10,1,5,7,9,8,12
A00000_close_2021Y05M18D18H15m,1,1,0,2,1,4,5,0,4,10,3,0,5,5,6,1,3,6,13
A00000_close_2021Y05M20D14H51m,1,1,2,4,0,4,5,0,9,1,3,3,5,13,7,2,17,6,13
A00000_close_2021Y05M20D19H37m,1,1,2,4,0,4,4,4,9,10,8,3,11,13,3,4,15,7,13
A00000_close_2021Y06M01D18H36m,1,0,3,1,5,5,1,3,3,5,1,1,5,6,8,3,15,6,1
A00000_close_2021Y06M15D18H42m,1,1,2,4,0,4,6,7,9,8,9,7,0,10,3,6,15,12,3
A00000_close_2021Y06M28D17H49m,1,2,2,4,0,6,4,4,7,1,0,3,2,13,1,2,17,11,8
A00000_close_2021Y07M05D18H46m,0,0,1,3,2,2,1,8,2,2,4,10,4,11,13,9,4,9,6
A00000_close_2021Y07M12D19H10m,0,2,2,1,0,5,4,3,7,1,7,3,3,13,1,0,17,11,8
A00000_open_2021Y05M11D14H35m,0,2,3,1,5,5,1,3,3,5,7,1,5,6,8,4,6,15,1
A00000_open_2021Y05M13D11H00m,1,1,3,1,0,5,1,3,3,5,3,4,5,6,1,3,2,15,1
A00000_open_2021Y05M13D14H44m,1,2,2,4,0,6,4,4,9,1,9,3,2,13,1,2,17,7,8
A00000_open_2021Y05M13D18H23m,1,2,2,1,0,6,4,3,7,1,7,3,5,13,1,2,17,11,8
A00000_open_2021Y05M14D14H17m,1,0,3,0,5,3,5,2,8,5,1,1,5,6,15,3,2,6,1
A00000_open_2021Y05M14D18H26m,0,2,2,4,0,6,5,1,9,1,9,3,2,9,7,4,17,14,8
A00000_open_2021Y05M17D14H51m,0,0,3,1,5,5,1,3,3,5,1,4,5,6,8,3,6,15,1
A00000_open_2021Y05M18D14H15m,0,2,3,3,4,5,2,8,3,3,7,1,2,6,8,4,13,1,18
A00000_open_2021Y05M18D18H17m,1,1,0,2,1,4,5,0,6,6,2,6,9,7,11,1,7,2,11
A00000_open_2021Y05M20D14H52m,0,2,3,3,4,1,2,8,3,3,7,2,3,1,8,4,6,1,18
A00000_open_2021Y05M20D19H39m,0,2,3,1,5,5,1,3,3,5,7,1,2,9,8,4,13,15,1
A00000_open_2021Y06M01D18H34m,1,1,2,4,0,4,4,4,9,8,0,4,0,13,14,14,15,3,13
A00000_open_2021Y06M15D18H44m,1,0,0,0,5,3,0,6,8,9,11,9,13,11,15,7,5,5,17
A00000_open_2021Y06M28D17H48m,0,2,1,3,4,1,2,8,7,3,6,2,1,2,10,11,10,14,18
A00000_open_2021Y07M05D18H44m,0,2,2,1,0,5,4,3,3,5,7,1,2,6,1,4,13,7,8
A00000_open_2021Y07M12D19H09m,1,2,3,1,0,5,1,3,3,5,7,4,4,6,1,3,17,15,1
A00001_close_2021Y04M26D14H49m,1,2,2,1,0,5,4,3,3,5,7,1,5,6,1,2,2,6,1
A00001_close_2021Y04M26D18H13m,0,2,1,3,4,1,2,8,3,3,7,2,3,6,8,11,13,1,18
A00001_close_2021Y04M27D14H34m,1,1,0,2,1,4,3,0,4,6,3,0,6,0,9,1,12,3,13
A00001_close_2021Y04M27D18H22m,1,1,2,1,0,6,5,1,9,1,7,3,2,9,7,2,17,11,8
A00001_close_2021Y05M06D19H00m,0,0,3,1,5,5,1,3,3,5,1,1,3,6,8,4,6,15,1
A00001_close_2021Y05M11D14H40m,0,2,3,1,4,5,2,3,3,3,7,1,2,6,1,4,13,7,8
A00001_close_2021Y05M11D18H49m,0,2,1,3,4,1,2,5,5,0,6,2,3,1,8,11,13,1,18
A00001_close_2021Y05M13D18H31m,0,0,3,0,5,3,1,6,8,2,11,4,4,11,15,3,5,15,1
A00001_close_2021Y05M17D14H48m,1,1,0,2,1,4,5,0,9,10,3,0,5,5,6,1,12,6,13
A00001_close_2021Y05M18D14H28m,0,2,3,1,5,5,1,3,3,2,7,4,4,6,1,0,13,15,1
A00001_close_2021Y06M01D18H25m,1,1,2,4,0,6,4,4,9,1,0,3,2,13,1,2,17,11,8
A00001_close_2021Y06M15D18H30m,0,0,3,0,5,3,0,2,8,9,1,9,13,8,15,5,8,17,17
A00001_close_2021Y06M28D17H38m,0,2,2,4,0,5,4,4,7,3,0,3,11,13,1,4,15,7,8
A00001_close_2021Y07M05D18H48m,0,0,3,1,4,1,2,2,5,0,6,2,3,9,8,5,6,14,5
A00001_close_2021Y07M12D18H58m,0,0,3,0,5,3,0,6,8,2,11,9,4,11,4,7,5,5,19
A00001_close_2021Y07M19D18H03m,0,0,3,0,5,5,2,5,3,5,1,1,3,1,8,4,11,1,1
A00001_open_2021Y04M26D14H50m,0,0,3,1,5,5,1,3,3,5,1,1,5,6,8,3,6,15,1
A00001_open_2021Y04M26D18H14m,1,1,3,1,0,5,5,3,3,5,7,1,5,6,8,2,2,6,1
A00001_open_2021Y04M27D14H33m,1,0,0,2,5,3,1,6,8,2,11,4,4,11,15,3,5,15,0
A00001_open_2021Y04M27D18H20m,0,2,1,3,4,1,4,8,7,3,6,2,3,2,10,11,10,1,18
A00001_open_2021Y05M06D19H01m,1,0,3,1,5,5,1,3,3,5,7,4,4,6,1,3,2,15,1
